CustomerID,Age,Gender,City,AnnualIncome_INR_K,SpendingScore,PurchaseFrequency,Recency_Days,Tenure_Months,ProductCategoryPreference,AvgOrderValue_INR,MonetaryValue_INR,SatisfactionScore,Cluster,SegmentName
CUST00542,31,Male,Mumbai,936.9,97,28,15,42,Beauty & Personal Care,200.0,9291.42125,4.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00166,35,Female,Pune,1029.4,72,25,5,21,Sports & Fitness,200.0,5041.06,4.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00249,32,Female,Bengaluru,472.3,43,12,35,32,Beauty & Personal Care,200.0,2540.16,3.4,1,New Bargain Hunters
CUST00308,56,Male,Delhi,754.9,37,16,85,43,Sports & Fitness,200.0,3271.92,3.6,0,Steady Mature Regulars
CUST00448,27,Female,Hyderabad,509.2,45,15,66,13,Books & Stationery,200.0,3577.65,2.8,1,New Bargain Hunters
CUST00347,47,Male,Jaipur,879.5,39,11,102,26,Sports & Fitness,200.0,1923.82,3.4,3,At-Risk Customers
CUST00335,20,Male,Kolkata,926.2,5,9,68,18,Electronics,200.0,1555.77,2.4,3,At-Risk Customers
CUST00286,47,Male,Lucknow,627.8,46,16,251,28,Grocery,200.0,3254.64,4.1,0,Steady Mature Regulars
CUST00950,30,Male,Kolkata,939.2,87,34,6,32,Home & Furniture,200.0,6455.29,4.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00098,26,Female,Hyderabad,703.5,43,20,79,21,Fashion & Apparel,200.0,3827.12,3.6,1,New Bargain Hunters
CUST00468,70,Female,Mumbai,576.0,53,16,34,25,Books & Stationery,200.0,3775.06,3.4,0,Steady Mature Regulars
CUST01037,43,Female,Ahmedabad,407.0,15,6,73,36,Sports & Fitness,200.0,1287.59,2.7,3,At-Risk Customers
CUST00913,39,Female,Bengaluru,790.8,41,18,38,38,Electronics,200.0,4032.23,4.6,1,New Bargain Hunters
CUST00756,28,Female,Kolkata,910.4,87,24,50,35,Home & Furniture,200.0,5851.44,3.9,2,Premium Spenders (High-Value Loyal Customers)
CUST00945,25,Male,Pune,906.0,8,6,352,8,Sports & Fitness,200.0,1096.59,2.9,3,At-Risk Customers
CUST00614,25,Female,Pune,239.8,77,19,22,29,Grocery,200.0,4222.07,4.9,1,New Bargain Hunters
CUST00802,20,Male,Ahmedabad,163.4,84,21,9,38,Sports & Fitness,200.0,4016.6,3.9,1,New Bargain Hunters
CUST00758,31,Female,Hyderabad,905.9,77,27,2,36,Fashion & Apparel,200.0,4553.19,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00689,33,Female,Delhi,657.0,60,18,17,32,Sports & Fitness,200.0,2964.59,3.8,1,New Bargain Hunters
CUST00066,19,Male,Pune,573.1,57,23,32,34,Home & Furniture,200.0,5515.03,4.1,1,New Bargain Hunters
CUST00794,38,Female,Ahmedabad,1380.1,87,27,19,10,Electronics,200.0,8192.77,4.7,2,Premium Spenders (High-Value Loyal Customers)
CUST00744,30,Female,Pune,857.5,88,27,22,26,Fashion & Apparel,200.0,7428.13,5.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00568,32,Female,Pune,1053.1,93,33,9,23,Electronics,200.0,6882.95,3.7,2,Premium Spenders (High-Value Loyal Customers)
CUST01084,46,Female,Delhi,654.9,48,16,83,30,Beauty & Personal Care,200.0,2961.44,3.5,0,Steady Mature Regulars
CUST01099,49,Male,Bengaluru,719.3,41,18,15,27,Home & Furniture,200.0,4196.26,3.0,0,Steady Mature Regulars
CUST00303,68,Male,Ahmedabad,777.1,62,29,13,14,Electronics,200.0,5004.84,4.2,0,Steady Mature Regulars
CUST00255,50,Female,Kolkata,552.7,45,26,15,33,Fashion & Apparel,200.0,5326.98,3.7,0,Steady Mature Regulars
CUST00959,34,Male,Chennai,952.9,1,1,7,13,Beauty & Personal Care,200.0,184.99,3.2,3,At-Risk Customers
CUST01024,32,Male,Kolkata,280.1,70,22,41,20,Home & Furniture,200.0,3598.52,3.6,1,New Bargain Hunters
CUST00313,40,Female,Jaipur,790.4,42,12,29,41,Home & Furniture,200.0,1999.12,3.0,0,Steady Mature Regulars
CUST00530,40,Male,Jaipur,852.9,74,24,157,35,Sports & Fitness,200.0,5130.72,2.8,1,New Bargain Hunters
CUST00222,25,Male,Ahmedabad,282.8,71,23,44,36,Grocery,200.0,4620.33,4.7,1,New Bargain Hunters
CUST00389,41,Female,Mumbai,1211.4,15,8,30,13,Beauty & Personal Care,200.0,1374.55,3.3,3,At-Risk Customers
CUST00236,20,Female,Delhi,393.9,85,23,32,41,Beauty & Personal Care,200.0,5338.64,3.0,1,New Bargain Hunters
CUST00810,30,Female,Hyderabad,243.6,70,20,33,29,Home & Furniture,200.0,4356.44,4.1,1,New Bargain Hunters
CUST00483,67,Male,Hyderabad,634.6,43,17,56,34,Books & Stationery,200.0,2857.24,3.2,0,Steady Mature Regulars
CUST00713,37,Female,Mumbai,781.8,47,15,26,35,Fashion & Apparel,200.0,2699.68,3.2,1,New Bargain Hunters
CUST00306,20,Female,Delhi,756.5,41,10,73,34,Books & Stationery,200.0,1761.05,3.0,1,New Bargain Hunters
CUST01111,67,Male,Mumbai,776.7,54,16,63,35,Fashion & Apparel,200.0,3862.89,3.6,0,Steady Mature Regulars
CUST01090,50,Female,Ahmedabad,656.5,45,27,187,34,Grocery,200.0,6026.85,3.6,0,Steady Mature Regulars
CUST00772,30,Male,Chennai,1036.3,77,22,103,30,Fashion & Apparel,200.0,4398.86,4.1,1,New Bargain Hunters
CUST00917,65,Female,Mumbai,781.6,43,11,10,20,Books & Stationery,200.0,1914.01,3.5,0,Steady Mature Regulars
CUST01139,19,Male,Pune,914.2,13,6,292,22,Fashion & Apparel,200.0,1433.94,3.4,3,At-Risk Customers
CUST00250,30,Female,Pune,465.2,49,18,175,10,Fashion & Apparel,200.0,3372.84,3.7,1,New Bargain Hunters
CUST00760,31,Female,Mumbai,921.3,71,29,47,18,Books & Stationery,200.0,5114.85,3.6,2,Premium Spenders (High-Value Loyal Customers)
CUST00595,45,Female,Bengaluru,1393.7,15,11,284,20,Home & Furniture,200.0,2145.81,2.9,3,At-Risk Customers
CUST00072,46,Female,Pune,624.2,41,10,1,18,Books & Stationery,200.0,2077.73,3.1,0,Steady Mature Regulars
CUST00095,30,Female,Bengaluru,726.4,45,17,69,30,Home & Furniture,200.0,3004.69,3.2,1,New Bargain Hunters
CUST00546,28,Male,Bengaluru,904.6,98,30,13,37,Grocery,200.0,7542.43,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00034,18,Male,Chennai,398.2,92,28,3,38,Fashion & Apparel,200.0,6365.85,4.4,2,Premium Spenders (High-Value Loyal Customers)
CUST00862,18,Male,Ahmedabad,595.1,52,18,78,26,Electronics,200.0,3329.02,3.4,1,New Bargain Hunters
CUST00579,59,Male,Kolkata,1088.0,12,10,185,1,Home & Furniture,200.0,2127.61,3.7,3,At-Risk Customers
CUST00449,30,Female,Bengaluru,475.5,44,21,28,27,Books & Stationery,200.0,3975.56,3.7,1,New Bargain Hunters
CUST00446,22,Female,Mumbai,469.3,62,25,53,34,Grocery,200.0,5013.6,3.6,1,New Bargain Hunters
CUST00260,51,Male,Pune,560.9,47,14,3,36,Sports & Fitness,200.0,2301.74,2.7,0,Steady Mature Regulars
CUST00205,29,Female,Bengaluru,189.5,44,9,162,18,Sports & Fitness,200.0,1629.05,2.8,3,At-Risk Customers
CUST00573,36,Male,Kolkata,1011.6,10,5,257,26,Books & Stationery,200.0,870.49,3.5,3,At-Risk Customers
CUST00824,28,Male,Pune,298.3,67,24,27,37,Sports & Fitness,200.0,5006.57,3.1,1,New Bargain Hunters
CUST00586,32,Male,Delhi,1218.3,96,27,19,51,Electronics,200.0,7510.96,3.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00366,38,Female,Hyderabad,1004.1,73,26,23,45,Fashion & Apparel,200.0,5218.64,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00812,34,Female,Ahmedabad,272.4,99,25,24,25,Beauty & Personal Care,200.0,8866.42,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00078,40,Male,Hyderabad,688.5,49,16,13,19,Grocery,200.0,3568.31,3.5,1,New Bargain Hunters
CUST00085,20,Female,Pune,649.5,57,28,59,35,Home & Furniture,200.0,5901.93,3.2,1,New Bargain Hunters
CUST00539,18,Male,Lucknow,867.5,9,8,9,23,Electronics,200.0,1420.98,2.9,3,At-Risk Customers
CUST00083,67,Male,Bengaluru,597.6,42,8,2,7,Fashion & Apparel,200.0,1441.91,2.1,0,Steady Mature Regulars
CUST00458,68,Male,Ahmedabad,484.0,46,16,60,29,Beauty & Personal Care,200.0,3322.02,3.3,0,Steady Mature Regulars
CUST01138,32,Male,Hyderabad,896.9,72,19,75,26,Books & Stationery,200.0,3926.31,3.8,1,New Bargain Hunters
CUST00615,36,Male,Chennai,244.3,16,8,271,21,Books & Stationery,200.0,1348.89,2.4,3,At-Risk Customers
CUST01186,28,Male,Hyderabad,1172.6,100,36,19,38,Beauty & Personal Care,200.0,9291.42125,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST01076,26,Male,Ahmedabad,571.4,56,19,28,44,Books & Stationery,200.0,4287.68,3.6,1,New Bargain Hunters
CUST00737,45,Female,Lucknow,875.2,11,7,56,15,Electronics,200.0,1566.15,3.1,3,At-Risk Customers
CUST00437,41,Female,Bengaluru,363.9,19,10,152,39,Books & Stationery,200.0,1876.73,2.7,3,At-Risk Customers
CUST00555,47,Female,Mumbai,963.5,10,5,209,23,Books & Stationery,200.0,995.12,1.8,3,At-Risk Customers
CUST01080,51,Female,Mumbai,598.4,42,18,307,29,Electronics,200.0,3311.3,3.1,0,Steady Mature Regulars
CUST01062,21,Male,Mumbai,532.4,51,22,72,30,Fashion & Apparel,200.0,5003.03,3.7,1,New Bargain Hunters
CUST00351,43,Male,Mumbai,896.8,18,10,84,21,Home & Furniture,200.0,1949.01,3.2,3,At-Risk Customers
CUST00197,46,Female,Ahmedabad,1527.1,32,16,266,32,Grocery,200.0,3390.35,3.2,3,At-Risk Customers
CUST00465,62,Male,Bengaluru,605.8,48,17,4,27,Electronics,200.0,3672.97,3.8,0,Steady Mature Regulars
CUST00589,41,Female,Delhi,1243.5,18,7,73,35,Beauty & Personal Care,200.0,1194.62,2.9,3,At-Risk Customers
CUST00006,20,Female,Mumbai,187.1,71,20,2,43,Grocery,200.0,4179.51,3.6,1,New Bargain Hunters
CUST00311,66,Male,Pune,757.7,52,13,96,18,Sports & Fitness,200.0,2180.89,3.5,0,Steady Mature Regulars
CUST00662,19,Male,Hyderabad,524.9,56,20,60,23,Books & Stationery,200.0,4054.05,4.3,1,New Bargain Hunters
CUST00405,32,Female,Lucknow,196.2,37,22,123,37,Home & Furniture,200.0,4499.8,3.6,1,New Bargain Hunters
CUST01196,37,Female,Lucknow,1411.0,86,32,33,24,Beauty & Personal Care,200.0,9291.42125,2.9,2,Premium Spenders (High-Value Loyal Customers)
CUST01044,31,Female,Mumbai,491.6,60,33,114,29,Home & Furniture,200.0,7132.39,2.9,2,Premium Spenders (High-Value Loyal Customers)
CUST01058,69,Male,Jaipur,534.2,43,9,79,28,Electronics,200.0,1482.8,4.1,0,Steady Mature Regulars
CUST00105,48,Male,Delhi,737.7,60,17,13,39,Books & Stationery,200.0,3691.66,3.9,0,Steady Mature Regulars
CUST00537,43,Female,Pune,841.8,2,10,63,32,Grocery,200.0,1939.81,3.6,3,At-Risk Customers
CUST00606,23,Female,Lucknow,156.0,75,29,7,20,Beauty & Personal Care,200.0,5220.19,4.0,1,New Bargain Hunters
CUST00063,67,Female,Lucknow,583.9,52,18,111,22,Electronics,200.0,3869.77,3.7,0,Steady Mature Regulars
CUST00282,36,Male,Hyderabad,662.1,54,27,71,27,Home & Furniture,200.0,5843.92,3.4,1,New Bargain Hunters
CUST01056,49,Male,Hyderabad,486.4,38,12,92,22,Beauty & Personal Care,200.0,2585.78,3.3,0,Steady Mature Regulars
CUST00239,35,Female,Hyderabad,412.8,28,10,93,15,Fashion & Apparel,200.0,2134.36,3.9,3,At-Risk Customers
CUST00224,30,Male,Chennai,335.0,74,28,152,26,Beauty & Personal Care,200.0,6052.46,3.8,1,New Bargain Hunters
CUST00146,28,Male,Pune,981.7,96,33,26,29,Beauty & Personal Care,200.0,8641.67,4.6,2,Premium Spenders (High-Value Loyal Customers)
CUST01119,51,Female,Ahmedabad,859.9,43,16,16,15,Beauty & Personal Care,200.0,3819.31,3.4,0,Steady Mature Regulars
CUST00374,37,Male,Hyderabad,1043.7,92,33,10,23,Grocery,200.0,8436.07,4.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00119,53,Female,Hyderabad,766.9,45,18,8,24,Grocery,200.0,4213.24,3.8,0,Steady Mature Regulars
CUST00803,20,Female,Chennai,202.9,5,4,339,9,Beauty & Personal Care,200.0,952.48,2.2,3,At-Risk Customers
CUST00251,49,Female,Kolkata,495.9,49,14,133,22,Electronics,200.0,2639.08,3.1,0,Steady Mature Regulars
CUST01157,37,Male,Bengaluru,939.8,1,5,65,12,Beauty & Personal Care,200.0,1003.57,3.0,3,At-Risk Customers
CUST00010,29,Female,Kolkata,235.4,70,23,48,36,Grocery,200.0,3994.98,4.1,1,New Bargain Hunters
CUST00450,31,Female,Pune,462.6,45,15,41,24,Electronics,200.0,3531.62,3.9,1,New Bargain Hunters
CUST00874,60,Female,Lucknow,593.5,55,17,77,24,Fashion & Apparel,200.0,4079.27,3.9,0,Steady Mature Regulars
CUST00390,34,Female,Lucknow,1224.6,84,31,55,55,Home & Furniture,200.0,9291.42125,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00966,34,Female,Kolkata,1051.2,71,15,44,33,Books & Stationery,200.0,2992.03,3.6,1,New Bargain Hunters
CUST00461,70,Male,Ahmedabad,611.7,52,15,137,26,Beauty & Personal Care,200.0,3279.0,3.9,0,Steady Mature Regulars
CUST01147,49,Male,Pune,919.6,41,12,124,36,Sports & Fitness,200.0,2038.09,2.5,0,Steady Mature Regulars
CUST00145,24,Male,Ahmedabad,898.2,12,8,143,26,Beauty & Personal Care,200.0,1577.85,2.7,3,At-Risk Customers
CUST00502,50,Female,Lucknow,731.7,44,22,14,37,Sports & Fitness,200.0,3984.59,3.9,0,Steady Mature Regulars
CUST01108,53,Male,Lucknow,756.3,47,12,32,20,Beauty & Personal Care,200.0,2678.83,3.7,0,Steady Mature Regulars
CUST00540,34,Female,Lucknow,890.8,70,17,10,31,Sports & Fitness,200.0,2970.59,4.0,1,New Bargain Hunters
CUST00178,27,Male,Chennai,1060.4,66,25,8,30,Sports & Fitness,200.0,5157.12,3.4,2,Premium Spenders (High-Value Loyal Customers)
CUST01159,31,Male,Ahmedabad,966.2,3,6,261,27,Beauty & Personal Care,200.0,1160.35,3.3,3,At-Risk Customers
CUST01051,48,Female,Hyderabad,478.1,47,14,11,26,Books & Stationery,200.0,2707.45,3.2,0,Steady Mature Regulars
CUST00584,28,Female,Delhi,1151.4,89,29,14,45,Beauty & Personal Care,200.0,9291.42125,4.8,2,Premium Spenders (High-Value Loyal Customers)
CUST01195,49,Female,Kolkata,1417.8,15,7,58,15,Electronics,200.0,1500.96,2.8,3,At-Risk Customers
CUST00008,23,Female,Mumbai,194.0,93,29,41,32,Home & Furniture,200.0,6154.2,4.9,2,Premium Spenders (High-Value Loyal Customers)
CUST00574,35,Male,Kolkata,1086.7,90,27,67,29,Electronics,200.0,6139.88,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00843,50,Male,Chennai,515.9,37,14,49,24,Beauty & Personal Care,200.0,2281.05,4.1,0,Steady Mature Regulars
CUST00358,30,Female,Ahmedabad,955.3,79,22,25,35,Electronics,200.0,5226.11,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00330,37,Male,Ahmedabad,867.4,71,23,27,33,Books & Stationery,200.0,6483.62,3.9,2,Premium Spenders (High-Value Loyal Customers)
CUST00705,50,Male,Hyderabad,759.5,56,21,20,50,Grocery,200.0,4071.53,3.5,0,Steady Mature Regulars
CUST00830,20,Female,Jaipur,336.0,83,33,22,34,Electronics,200.0,8505.35,4.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00259,27,Female,Hyderabad,596.6,50,18,42,1,Books & Stationery,200.0,4285.23,2.8,1,New Bargain Hunters
CUST00891,67,Female,Kolkata,712.9,54,20,112,29,Books & Stationery,200.0,3237.25,4.1,0,Steady Mature Regulars
CUST00834,18,Male,Delhi,386.1,95,32,10,31,Grocery,200.0,6031.23,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST01188,28,Male,Lucknow,1563.9,69,28,184,15,Grocery,200.0,6636.12,3.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00905,48,Male,Hyderabad,737.0,65,31,112,41,Books & Stationery,200.0,7252.26,3.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00526,30,Female,Jaipur,842.4,80,26,16,40,Books & Stationery,200.0,6078.12,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00814,23,Female,Ahmedabad,239.7,74,24,41,34,Grocery,200.0,5073.44,4.0,1,New Bargain Hunters
CUST00732,39,Male,Pune,841.9,73,20,13,35,Home & Furniture,200.0,3267.92,3.9,1,New Bargain Hunters
CUST01032,21,Female,Lucknow,333.1,77,37,32,43,Fashion & Apparel,200.0,7391.91,3.7,2,Premium Spenders (High-Value Loyal Customers)
CUST01141,59,Female,Delhi,937.0,6,6,365,1,Beauty & Personal Care,200.0,1235.03,2.8,3,At-Risk Customers
CUST00441,65,Female,Ahmedabad,419.2,34,12,365,31,Electronics,200.0,2107.44,3.7,3,At-Risk Customers
CUST00532,38,Male,Mumbai,851.2,78,36,15,32,Electronics,200.0,8015.08,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00960,30,Female,Delhi,917.4,73,33,105,15,Beauty & Personal Care,200.0,5475.13,4.1,2,Premium Spenders (High-Value Loyal Customers)
CUST00229,39,Female,Ahmedabad,364.4,29,10,26,29,Home & Furniture,200.0,1610.34,3.2,3,At-Risk Customers
CUST01041,64,Female,Lucknow,486.7,41,23,32,9,Beauty & Personal Care,200.0,5095.67,4.9,0,Steady Mature Regulars
CUST00213,58,Female,Pune,200.8,13,4,219,13,Beauty & Personal Care,200.0,949.98,3.3,3,At-Risk Customers
CUST00080,49,Female,Hyderabad,642.5,41,15,88,15,Grocery,200.0,2754.49,2.8,0,Steady Mature Regulars
CUST00149,35,Female,Ahmedabad,958.9,17,13,88,11,Home & Furniture,200.0,2748.13,3.2,3,At-Risk Customers
CUST00592,32,Female,Ahmedabad,1235.8,74,22,20,46,Books & Stationery,200.0,4257.62,4.4,2,Premium Spenders (High-Value Loyal Customers)
CUST00708,55,Male,Bengaluru,759.7,46,17,2,4,Beauty & Personal Care,200.0,2945.99,4.1,0,Steady Mature Regulars
CUST00590,38,Female,Delhi,1261.4,89,32,32,37,Home & Furniture,200.0,9291.42125,4.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00134,31,Female,Chennai,870.8,71,21,43,20,Beauty & Personal Care,200.0,4640.13,4.2,1,New Bargain Hunters
CUST00782,32,Female,Delhi,1150.0,82,25,67,56,Grocery,200.0,7168.2,3.7,2,Premium Spenders (High-Value Loyal Customers)
CUST00409,62,Male,Jaipur,222.6,4,6,11,4,Home & Furniture,200.0,1263.51,2.2,3,At-Risk Customers
CUST00970,32,Male,Mumbai,1028.6,63,27,20,23,Sports & Fitness,200.0,6219.78,3.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00508,55,Male,Jaipur,762.5,46,22,159,23,Books & Stationery,200.0,5145.9,2.8,0,Steady Mature Regulars
CUST00877,45,Female,Chennai,647.1,56,19,150,26,Electronics,200.0,3985.88,4.6,0,Steady Mature Regulars
CUST00505,45,Male,Ahmedabad,749.9,55,19,48,42,Fashion & Apparel,200.0,4165.88,4.4,0,Steady Mature Regulars
CUST00719,51,Female,Jaipur,796.1,41,12,290,22,Electronics,200.0,2259.31,3.0,3,At-Risk Customers
CUST00348,33,Female,Jaipur,903.9,73,18,30,41,Home & Furniture,200.0,3921.21,3.9,1,New Bargain Hunters
CUST00387,55,Female,Mumbai,1153.4,24,18,180,45,Sports & Fitness,200.0,3885.93,3.5,0,Steady Mature Regulars
CUST00001,19,Male,Hyderabad,150.0,38,18,45,25,Beauty & Personal Care,200.0,4126.79,3.1,1,New Bargain Hunters
CUST00361,56,Female,Pune,938.2,33,5,88,20,Electronics,200.0,1051.01,3.3,3,At-Risk Customers
CUST01134,33,Female,Delhi,863.2,72,18,53,34,Home & Furniture,200.0,3861.45,4.1,1,New Bargain Hunters
CUST00476,26,Male,Ahmedabad,607.6,47,16,12,26,Grocery,200.0,3291.16,3.6,1,New Bargain Hunters
CUST00778,27,Male,Chennai,1061.4,70,34,62,24,Beauty & Personal Care,200.0,9291.42125,3.9,2,Premium Spenders (High-Value Loyal Customers)
CUST00754,40,Female,Bengaluru,919.7,76,26,63,39,Sports & Fitness,200.0,4839.82,3.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00173,35,Male,Ahmedabad,1054.1,14,11,4,36,Grocery,200.0,2299.31,2.7,3,At-Risk Customers
CUST00451,49,Female,Hyderabad,491.3,52,26,104,9,Beauty & Personal Care,200.0,5605.44,3.2,0,Steady Mature Regulars
CUST00126,31,Female,Jaipur,864.2,79,31,82,27,Home & Furniture,200.0,8665.14,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00931,47,Male,Mumbai,854.5,9,8,18,27,Beauty & Personal Care,200.0,1346.17,2.5,3,At-Risk Customers
CUST00531,47,Male,Delhi,849.7,7,3,208,34,Electronics,200.0,524.57,3.1,3,At-Risk Customers
CUST00091,69,Female,Hyderabad,712.2,57,17,46,19,Sports & Fitness,200.0,3186.31,2.8,0,Steady Mature Regulars
CUST01162,29,Female,Hyderabad,923.0,83,25,10,50,Sports & Fitness,200.0,4447.92,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00182,32,Female,Bengaluru,1092.3,89,34,40,39,Sports & Fitness,200.0,7714.26,3.5,2,Premium Spenders (High-Value Loyal Customers)
CUST01027,42,Female,Kolkata,339.8,33,11,182,34,Sports & Fitness,200.0,2066.43,3.2,3,At-Risk Customers
CUST01000,31,Male,Bengaluru,1563.9,82,33,47,37,Fashion & Apparel,200.0,5666.67,3.6,2,Premium Spenders (High-Value Loyal Customers)
CUST00252,33,Male,Mumbai,516.7,54,21,168,41,Fashion & Apparel,200.0,3774.49,2.9,1,New Bargain Hunters
CUST00070,32,Female,Hyderabad,590.8,47,15,23,26,Electronics,200.0,2479.11,3.3,1,New Bargain Hunters
CUST00132,37,Male,Lucknow,825.1,77,28,27,25,Beauty & Personal Care,200.0,7359.71,4.9,2,Premium Spenders (High-Value Loyal Customers)
CUST00301,25,Female,Lucknow,729.8,44,15,157,23,Fashion & Apparel,200.0,2430.3,3.1,1,New Bargain Hunters
CUST01133,24,Female,Ahmedabad,870.5,38,13,301,19,Electronics,200.0,2441.56,3.8,3,At-Risk Customers
CUST00327,41,Male,Kolkata,882.0,32,12,15,20,Beauty & Personal Care,200.0,2410.57,2.8,3,At-Risk Customers
CUST01020,36,Female,Pune,238.9,100,29,12,40,Sports & Fitness,200.0,8488.78,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00500,18,Male,Bengaluru,737.1,51,23,26,28,Books & Stationery,200.0,4344.2,3.2,1,New Bargain Hunters
CUST00666,18,Male,Ahmedabad,579.9,59,23,58,37,Home & Furniture,200.0,5353.52,3.5,1,New Bargain Hunters
CUST00919,53,Female,Hyderabad,809.4,46,15,21,28,Beauty & Personal Care,200.0,3256.51,3.4,0,Steady Mature Regulars
CUST00496,25,Male,Mumbai,730.6,48,25,157,47,Home & Furniture,200.0,4851.26,2.8,1,New Bargain Hunters
CUST00339,20,Male,Bengaluru,864.7,17,5,116,23,Beauty & Personal Care,200.0,884.87,3.6,3,At-Risk Customers
CUST00964,31,Female,Delhi,987.8,90,19,46,24,Fashion & Apparel,200.0,4084.21,4.4,1,New Bargain Hunters
CUST00165,51,Male,Hyderabad,1010.5,29,8,117,28,Fashion & Apparel,200.0,1619.29,3.2,3,At-Risk Customers
CUST00029,40,Female,Hyderabad,362.0,31,15,2,10,Sports & Fitness,200.0,3190.91,3.4,0,Steady Mature Regulars
CUST00517,64,Female,Hyderabad,765.4,48,10,8,35,Electronics,200.0,2160.44,4.4,0,Steady Mature Regulars
CUST00194,40,Female,Lucknow,730.6,93,25,14,26,Fashion & Apparel,200.0,7195.16,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST01104,27,Male,Delhi,733.1,51,12,4,7,Fashion & Apparel,200.0,2208.82,4.6,1,New Bargain Hunters
CUST00170,32,Male,Mumbai,1068.0,64,23,76,19,Books & Stationery,200.0,6569.34,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST01059,27,Female,Pune,579.1,50,18,59,25,Books & Stationery,200.0,3885.79,3.4,1,New Bargain Hunters
CUST00174,35,Male,Kolkata,1003.9,93,39,3,48,Beauty & Personal Care,200.0,8288.84,3.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00519,52,Female,Mumbai,819.2,40,12,3,45,Electronics,200.0,2309.79,4.0,0,Steady Mature Regulars
CUST00969,37,Female,Ahmedabad,1025.5,28,13,58,28,Books & Stationery,200.0,2478.47,2.9,3,At-Risk Customers
CUST00702,49,Female,Jaipur,770.8,46,19,74,1,Grocery,200.0,3131.11,3.4,0,Steady Mature Regulars
CUST00492,18,Male,Mumbai,668.7,42,15,68,9,Books & Stationery,200.0,2595.66,4.0,1,New Bargain Hunters
CUST00074,61,Female,Hyderabad,609.3,58,20,37,29,Grocery,200.0,3735.61,3.3,0,Steady Mature Regulars
CUST00981,38,Female,Ahmedabad,1217.0,33,17,365,39,Grocery,200.0,3842.53,3.1,3,At-Risk Customers
CUST00588,27,Male,Kolkata,1172.2,73,21,103,19,Electronics,200.0,4817.95,4.2,1,New Bargain Hunters
CUST00235,48,Female,Bengaluru,401.9,17,8,17,22,Grocery,200.0,1708.51,2.8,3,At-Risk Customers
CUST00215,37,Male,Hyderabad,274.2,7,3,51,15,Grocery,200.0,532.16,2.4,3,At-Risk Customers
CUST00947,48,Male,Jaipur,900.4,37,13,7,11,Home & Furniture,200.0,3065.16,2.8,3,At-Risk Customers
CUST00133,26,Female,Kolkata,885.9,35,13,23,19,Books & Stationery,200.0,2165.75,3.7,3,At-Risk Customers
CUST01156,27,Female,Hyderabad,881.3,88,41,22,14,Grocery,200.0,9291.42125,5.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00733,26,Female,Delhi,842.4,34,9,27,21,Beauty & Personal Care,200.0,2086.32,3.1,3,At-Risk Customers
CUST00941,57,Female,Lucknow,897.6,4,3,154,34,Beauty & Personal Care,200.0,665.05,2.6,3,At-Risk Customers
CUST00186,32,Male,Chennai,1190.4,100,37,1,27,Electronics,200.0,8682.25,4.1,2,Premium Spenders (High-Value Loyal Customers)
CUST00042,25,Male,Lucknow,431.0,94,29,20,22,Books & Stationery,200.0,5676.91,4.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00109,69,Male,Pune,686.6,46,15,243,27,Home & Furniture,200.0,3446.98,3.6,0,Steady Mature Regulars
CUST00849,28,Female,Hyderabad,482.6,45,13,1,26,Sports & Fitness,200.0,2411.63,4.4,1,New Bargain Hunters
CUST00569,37,Female,Bengaluru,730.6,33,7,49,30,Fashion & Apparel,200.0,1646.33,2.9,3,At-Risk Customers
CUST00651,51,Female,Pune,488.0,55,12,16,15,Home & Furniture,200.0,2286.3,3.9,0,Steady Mature Regulars
CUST01001,19,Male,Chennai,166.5,40,18,99,18,Sports & Fitness,200.0,3687.44,3.5,1,New Bargain Hunters
